@timestamp,@message,@initDuration
2022-04-08 04:18:50.277,"REPORT RequestId: cae3a316-4206-455a-9157-f6bdfbc423ee	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 04:15:49.889,"REPORT RequestId: 5a277f3b-808d-4acd-80e5-fd0baf535dc9	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 04:12:49.499,"REPORT RequestId: 66d05dc7-7f09-4e5b-a066-28180287fa43	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 04:09:49.112,"REPORT RequestId: 146c87ac-9d9e-42fc-8959-a9bc272b643e	Duration: 1.65 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 04:06:48.721,"REPORT RequestId: 325ea8e0-84c9-49dd-a6e7-50d514bae1f3	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 04:03:48.336,"REPORT RequestId: 8c3b5b25-950b-40c9-bf0a-3dc9d9f36f67	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 04:00:47.942,"REPORT RequestId: 4e25754a-37e0-4cd0-952d-c6c10f1231e9	Duration: 1.74 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:57:47.550,"REPORT RequestId: 5dd8cc64-da3d-403c-9fea-a1d9f1a2f5fb	Duration: 1.51 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:54:47.166,"REPORT RequestId: ce7e0c60-80fe-4c24-b902-7d6a47446b46	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:51:46.778,"REPORT RequestId: e21ee9dc-e9a5-4248-af05-2d5e7ce775ea	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:48:46.392,"REPORT RequestId: c368f8f3-1101-45c3-9af8-18e87e34b8e6	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:45:46.010,"REPORT RequestId: 4c4436d9-17a4-4b82-93cd-70d5bacae2b2	Duration: 1.64 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 03:42:45.619,"REPORT RequestId: 4fdacb14-b087-454f-9d5b-8938404799d4	Duration: 1.71 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
