@timestamp,@message,@initDuration
2022-04-08 04:14:01.456,"REPORT RequestId: a0d5f46f-a295-4953-b88e-06acc83edabe	Duration: 296.50 ms	Billed Duration: 297 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 661.64 ms	
",661.64
2022-04-08 04:05:59.981,"REPORT RequestId: e0749cf2-7d24-4db1-9c9b-90b992067d7a	Duration: 273.45 ms	Billed Duration: 274 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 649.59 ms	
",649.59
2022-04-08 03:57:58.551,"REPORT RequestId: bc165688-f55e-40c3-a23a-06d13ba09034	Duration: 249.77 ms	Billed Duration: 250 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 629.84 ms	
",629.84
2022-04-08 03:49:57.184,"REPORT RequestId: 7e9db6b7-1340-4655-8128-5c1fa4d6ddf5	Duration: 276.30 ms	Billed Duration: 277 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 677.38 ms	
",677.38
2022-04-08 03:41:55.641,"REPORT RequestId: 80bfce15-5443-4df6-8df2-a164e20f2952	Duration: 274.81 ms	Billed Duration: 275 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 643.43 ms	
",643.43
2022-04-08 03:33:54.217,"REPORT RequestId: 5dcfe11b-33e0-4d2c-b377-0d24156ee787	Duration: 263.25 ms	Billed Duration: 264 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 571.44 ms	
",571.44
2022-04-08 03:25:52.883,"REPORT RequestId: 76ddc173-3f45-40db-a829-9cde888d7d75	Duration: 336.77 ms	Billed Duration: 337 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 705.34 ms	
",705.34
2022-04-08 03:17:51.336,"REPORT RequestId: 37a1ba61-0670-4979-8235-0b6da60fcb3f	Duration: 304.40 ms	Billed Duration: 305 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 684.38 ms	
",684.38
2022-04-08 03:09:49.762,"REPORT RequestId: 450c828c-6cfd-46f8-8c2c-b5536f4c8814	Duration: 281.44 ms	Billed Duration: 282 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 667.44 ms	
",667.44
2022-04-08 03:01:48.333,"REPORT RequestId: 753cba4d-28f6-47c1-b905-d5d17d0d043a	Duration: 270.62 ms	Billed Duration: 271 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 680.76 ms	
",680.76
