@timestamp,@message,@initDuration
2022-04-08 21:02:30.319,"REPORT RequestId: ff3195eb-4f0d-422d-90ef-7694c596c832	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 93 MB	
",
2022-04-08 20:59:29.927,"REPORT RequestId: 6c3135ad-facf-4038-9dcf-8fea24f4f323	Duration: 1.32 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 93 MB	
",
2022-04-08 20:56:29.536,"REPORT RequestId: b7c93b7a-a333-48e8-9c41-c26231922cfe	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 93 MB	
",
2022-04-08 20:53:29.150,"REPORT RequestId: b13d58bd-fc21-4aeb-9f84-2c66bc90759a	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 93 MB	
",
2022-04-08 20:50:28.761,"REPORT RequestId: 3f4f8dbf-2981-41ef-b997-b952103ddff0	Duration: 1.38 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 20:47:28.374,"REPORT RequestId: 6499e9cb-2d33-4ceb-88fb-2de141e2ffc4	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 20:44:27.955,"REPORT RequestId: f5ea057f-3777-48f0-88b7-e490e809c2c5	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:41:27.567,"REPORT RequestId: 6ecc7373-a487-4f33-a941-79f220166f55	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:38:27.181,"REPORT RequestId: a71216aa-1ee6-4441-822e-788f7d99083b	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:35:26.795,"REPORT RequestId: 6b6e9198-d705-404a-810d-1755c94ed462	Duration: 1.80 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:32:26.400,"REPORT RequestId: 6aeb3f80-1de6-45e5-8b90-b8837e7a7e72	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:29:26.019,"REPORT RequestId: 2b412d60-c035-46fd-8067-a0ce00cc74db	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:26:25.635,"REPORT RequestId: fe26aefe-63e8-42c1-8900-315b7c488fda	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:23:25.246,"REPORT RequestId: 3649f1fb-0641-4ba8-8a4b-c7319999e278	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:20:24.854,"REPORT RequestId: fd1ddd26-52b1-43cd-b6a3-af0c870265bb	Duration: 1.44 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:17:24.469,"REPORT RequestId: 7c000748-2402-4273-a7c0-5645ba415158	Duration: 1.34 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:14:24.060,"REPORT RequestId: c3fabc69-f92c-4ea2-a1d8-14657e71e5f7	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:11:23.670,"REPORT RequestId: 3e36065b-564f-464d-874b-c3488992229b	Duration: 1.40 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:08:23.277,"REPORT RequestId: cf7c3715-75a5-4747-80a7-a479185f09b9	Duration: 1.51 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:05:22.876,"REPORT RequestId: de3b51c3-351d-4ac8-9471-06011169e394	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 20:02:22.480,"REPORT RequestId: 1404b14f-0fb7-4ed7-893d-aa1b421f1e57	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 19:59:22.096,"REPORT RequestId: 59c12fc6-ce1b-4c30-b335-97dedb46518e	Duration: 1.67 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 19:56:21.704,"REPORT RequestId: d2d2f620-1a21-43ff-833c-37c7739ddf2d	Duration: 22.08 ms	Billed Duration: 23 ms	Memory Size: 2048 MB	Max Memory Used: 91 MB	
",
2022-04-08 19:53:21.291,"REPORT RequestId: e4d58205-ca5c-484f-99f9-1450afb31ddf	Duration: 1.71 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 90 MB	
",
2022-04-08 19:50:20.905,"REPORT RequestId: d7786f67-03b3-44ec-be50-d96eb8b6d195	Duration: 1.78 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 90 MB	
",
2022-04-08 19:47:20.522,"REPORT RequestId: 11bf2c68-3782-4ef3-84ae-d7748e168431	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:44:20.122,"REPORT RequestId: ec246efb-c747-406b-bcbb-a33b1cf0d302	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:41:19.732,"REPORT RequestId: 427a0915-20f6-45fe-adc1-56cd98b40a49	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:38:19.343,"REPORT RequestId: 4c26e6ab-82ae-4a28-9c93-de610c945926	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:35:18.956,"REPORT RequestId: b127e8db-5b09-4ae8-a98e-1cb119c88a14	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:32:18.563,"REPORT RequestId: 6d3025f6-02d3-419f-9d36-03584e127b72	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:29:18.173,"REPORT RequestId: 29ade62b-fd99-44d6-b6d9-8208e44c99a4	Duration: 1.44 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:26:17.782,"REPORT RequestId: 4668996d-7667-44ca-a95f-454770f18c22	Duration: 1.70 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:23:17.393,"REPORT RequestId: 4c863602-a4a2-40fd-a5cd-9c611b9d1668	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:20:16.993,"REPORT RequestId: a6774aae-a817-4a95-89dd-83d5d7371b83	Duration: 1.87 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:17:16.605,"REPORT RequestId: 22cf2473-338b-4e6e-9690-e617beb40016	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:14:16.220,"REPORT RequestId: dd925883-9cb2-4e8f-ac5c-3cae04cdbfe9	Duration: 1.76 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	
",
2022-04-08 19:11:15.831,"REPORT RequestId: 656fb3d3-cfc0-4ffc-8b67-4a8a8e8bf13c	Duration: 35.72 ms	Billed Duration: 36 ms	Memory Size: 2048 MB	Max Memory Used: 89 MB	Init Duration: 645.02 ms	
",645.02
2022-04-08 19:08:14.635,"REPORT RequestId: c7dac4c2-f85d-454b-b6e0-e3ab2d2ee83a	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 19:05:14.252,"REPORT RequestId: fe130484-024c-4bad-a66b-f77c580da210	Duration: 2.20 ms	Billed Duration: 3 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 19:02:13.849,"REPORT RequestId: 5c06d812-59fe-48d2-bcfc-0311cf34225d	Duration: 1.67 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 18:59:13.463,"REPORT RequestId: 9df64ae3-5c80-41db-8b6f-bd3f3dfc1fc7	Duration: 1.88 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 18:56:13.072,"REPORT RequestId: 8dd3fcb4-e6a9-49fd-8e6b-f23d15bba7ab	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
2022-04-08 18:53:12.680,"REPORT RequestId: b35f6e03-9623-426e-a937-9965cba6ae80	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 2048 MB	Max Memory Used: 92 MB	
",
